0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ Western Ill.,L 2 - 3,1,1,0,0,1,,,,,,,,,,,,
08/25/2017,"Chicago St. @ Macomb, Ill.",L 0 - 3,,,,,,,,,,,,,,,,,
08/26/2017,"Evansville @ Macomb, Ill.",L 0 - 3,1,1,0,0,0,,,,,2,1,,,,,,
08/30/2017,Fordham,L 0 - 3,,,,,,,,,,,,,,,,,
09/01/2017,"Brown @ Worcester, Mass.",L 0 - 3,,,,,,,,,,,,,,,,,
09/02/2017,"Fairleigh Dickinson @ Worcester, Mass.",L 1 - 3,,,,,,,,,,,,,,,,,
09/02/2017,@ Holy Cross,L 0 - 3,,,,,,,,,,,,,,,,,
09/08/2017,@ Bryant,L 0 - 3,,,,,,,,,,,,,,,,,
09/09/2017,"Brown @ Smithfield, R.I.",L 0 - 3,,,,,,,,,,,,,,,,,
09/09/2017,"Stony Brook @ Smithfield, R.I.",L 0 - 3,,,,,,,,,,,,,,,,,
09/13/2017,NJIT,L 1 - 3,,,,,,,,,,,,,,,,,
09/16/2017,Quinnipiac,L 0 - 3,,,,,,,,,,,,,,,,,
09/17/2017,Fairfield,L 0 - 3,,,,,,,,,,,,,,,,,
09/19/2017,@ St. Francis Brooklyn,L 1 - 3,,,,,,,,,,,,,,,,,
09/23/2017,@ Iona,L 0 - 3,,,,,,,,,,,,,,,,,
09/30/2017,@ Marist,L 0 - 3,,,,,,,,,,,,,,,,,
10/01/2017,@ Siena,L 2 - 3,,,,,,,,,,,,,,,,,
10/07/2017,Niagara,L 0 - 3,,,,,,,,,,,,,,,,,
10/08/2017,Canisius,L 1 - 3,,,,,,,,,,,,,,,,,
10/14/2017,Saint Peter's,W 3 - 0,,,,,,,,,,,,,,,,,
10/15/2017,Rider,L 0 - 3,,,,,,,,,,,,,,,,,
10/18/2017,@ Fairleigh Dickinson,L 0 - 3,,,,,,,,,,,,,,,,,
10/21/2017,@ Fairfield,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
10/22/2017,@ Quinnipiac,L 1 - 3,3,1,0,0,0,,,,1,6,1,,,,,,
10/28/2017,@ Canisius,L 0 - 3,1,1,0,0,0,,,,,1,,,,,,,
10/29/2017,@ Niagara,L 0 - 3,1,1,0,0,0,,,,,1,,,,,,,
11/01/2017,@ Saint Peter's,W 3 - 1,1,1,0,0,0,,,,1,,,,,,,,
11/04/2017,Iona,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
11/08/2017,@ Rider,L 1 - 3,,,,,,,,,,,,,,,,,
11/11/2017,Siena,L 1 - 3,,,,,,,,,,,,,,,,,
11/12/2017,Marist,L 1 - 3,1,1,0,0,0,,,,,,,,,,,,
