Date,Opponent,Result,S,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
8302019,"Seattle U @ Denver, Colo.",L 1 - 3,4.0,11.0,7.0,30.0,0.133,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,13.5
8312019,@ Denver,L 0 - 3,3.0,7.666666666666667,5.333333333333334,20.555555555555554,0.10188888888888889,0.0,0.0,0.0,1.5555555555555554,0.0,0.0,2.2222222222222223,0.0,8.777777777777779
8312019,"San Francisco @ Denver, CO",L 0 - 3,3.0,9.44262295081967,6.016393442622951,24.01639344262295,0.13062295081967212,0.0,0.0,0.0,1.327868852459016,0.40983606557377045,0.0,2.1311475409836067,0.0,10.508196721311474
9062019,Arkansas St.,L 0 - 3,2.0,6.582655826558264,4.6558265582655824,19.268292682926827,0.05249864498644987,0.0,0.0,0.0,0.8780487804878048,0.27100271002710025,0.0,1.7479674796747968,0.0,7.456639566395665
9072019,New Orleans,L 0 - 3,3.0,7.896715849595429,5.353165159447882,22.163255592574963,0.07793336506425512,0.0,0.0,0.0,1.2118039029033794,0.19038553069966682,0.0,1.5254640647310804,0.0,8.659447881960972
9072019,Mississippi St.,L 0 - 3,3.0,9.008933992540548,4.715326567785584,21.84794865122734,0.17309194205915515,0.0,0.0,0.0,0.8833376702229162,0.13878046664931912,0.0,1.1119784890276696,0.0,9.564923237054385
9102019,@ Louisiana,L 0 - 3,2.0,7.741306425227968,4.787369819082943,19.86184221182035,0.11131878330444922,0.0,0.0,0.0,1.1659351160493028,0.10365883286632871,0.0,1.0836397207690192,0.0,8.283126285612479
9132019,"Winthrop @ Statesboro, GA",L 0 - 3,2.0,6.361562525954431,4.117512435056246,17.011218466327684,0.08456678632620605,0.0,0.0,0.0,0.8857389822479383,0.07874766602376582,0.0,0.8232207180187581,0.0,6.773172884963811
9132019,@ Ga. Southern,L 0 - 3,0.0,4.8920100225845236,3.1663466354737277,13.081542607515994,0.06503143914686209,0.0,0.0,0.0,0.6811288831749146,0.060556564503090236,0.0,0.6330526481373832,0.0,5.208536346653216
9142019,"UNC Asheville @ Statesboro, GA",L 0 - 3,0.0,3.795915796733505,2.4569011829576732,10.150517680926196,0.05046062170810329,0.0,0.0,0.0,0.5285164738663282,0.04698837875065291,0.0,0.4912121062988176,0.0,4.041521849882915
9182019,@ Tulane,L 1 - 3,0.0,2.9653911100284245,1.9193452427028375,7.929642411748707,0.03942012600713706,0.0,0.0,0.0,0.4128800892937221,0.03670758996860253,0.0,0.38373770419521125,0.0,3.157259962126031
9202019,@ LSU,L 0 - 3,0.0,2.328549463295565,1.5071503788017182,6.226687778067228,0.030954336157055073,0.0,0.0,0.0,0.32421076163579177,0.028824339100228764,0.0,0.3013269386720007,0.0,2.479212932631566
9272019,@ Marshall,L 0 - 3,1.0,1.8357474959733697,1.3998197387010058,5.543808539283294,-0.04607104625410404,0.0,0.0,0.0,0.25559650040596044,0.022724107501432878,0.0,0.23755568943490094,0.0,1.954525340690821
9292019,@ Western Ky.,L 0 - 3,0.0,1.4517077501356264,1.1069764049372053,4.384039656542378,-0.03643294900341238,0.0,0.0,0.0,0.20212552181645965,0.017970207257318675,0.0,0.18785886196107895,0.0,1.5456371811161664
10022019,Alabama St.,W 3 - 2,4.0,2.6018326215323433,2.3285618404511856,9.48676801859251,-0.0288806358050265,0.0,0.0,0.0,0.989400182034384,0.014245100255015181,0.0,0.35621043391834745,0.0,2.7799378384915174
10042019,North Texas,L 1 - 3,3.0,3.5069426805028034,2.672531353426334,12.679275512112728,0.001757889166252766,0.0,0.0,0.0,1.1973740907383958,0.011313564817100804,0.0,0.2829049821003546,0.0,3.648395171552981
10082019,South Alabama,L 0 - 3,0.0,2.7893964394838733,2.1257118010801417,10.08500257656094,0.001398212126081774,0.0,0.0,0.0,0.9523825536142096,0.00899872632482445,0.0,0.22502054401124028,0.0,2.9019067114894934
10112019,@ Rice,L 0 - 3,3.0,3.0359588246509466,2.1001082075265645,11.289704033376788,0.026572061454688597,0.0,0.0,0.0,0.9620807500670933,0.0071659649663756856,0.0,0.3828598147322057,0.0,3.22738873201705
10132019,@ North Texas,L 0 - 3,3.0,4.043284147557177,2.2827182541425115,13.666009396129303,0.06521454605737431,0.0,0.0,0.0,0.9697754929859694,0.0057118154702886495,0.0,0.30516819758404207,0.0,4.1958682463492
10182019,UTSA,L 2 - 3,0.0,3.225195396912793,1.8208496205138707,10.900928302353483,0.05201950841943063,0.0,0.0,0.0,0.7735581625908852,0.004556128209272664,0.0,0.24342268072523784,0.0,3.3469067372754133
10202019,@ Charlotte,L 0 - 3,0.0,2.574151497433008,1.4532895531640377,8.700446782161837,0.041518754374318935,0.0,0.0,0.0,0.6174062831947839,0.00363641975417129,0.0,0.19428492881325135,0.0,2.6712939618396345
10252019,Fla. Atlantic,L 0 - 3,3.0,2.659954310963205,1.3619577326436603,9.566749612369136,0.06418223043655141,0.0,0.0,0.0,0.49300712276565894,0.0029037295035214167,0.0,0.3566258073059031,0.0,2.8382672146161574
10272019,Middle Tenn.,L 1 - 3,0.0,2.124804481749574,1.0879487224074988,7.642038199061056,0.05126956140494206,0.0,0.0,0.0,0.39382020197467416,0.0023195351278934503,0.0,0.2848771163278921,0.0,2.267243039913521
11012019,Ark.-Pine Bluff,W 3 - 1,0.0,1.697827242395586,0.8693265639725936,6.106378611885269,0.040966996637407854,0.0,0.0,0.0,0.31468244408434864,0.0018534269687667082,0.0,0.22763135761005815,0.0,1.8116429212006158
