0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"Montana @ Denton, Texas",L 1 - 3,4,,38,16,93,0.237,33,4,10,29,13/,2,10,,49.0,2,
08/26/2017,"Tulsa @ Denton, TX",L 0 - 3,3,,23,28,94,-0.053,21,1,4,22,5,2,12,2,32.0,1,
08/30/2017,Texas Tech,L 2 - 3,5,,61,22,167,0.234,56,5,11,53,4,,26,,79.0,,
09/01/2017,New Mexico,L 0 - 3,3,,37,22,121,0.124,33,6,7,42,3,1,6,,47.0,,
09/02/2017,North Dakota,L 0 - 3,3,,35,24,94,0.117,33,2,5,32,3,2,6,,42.0,,
09/02/2017,Youngstown St.,W 3 - 2,5,,56,31,170,0.147,55,6,8,72,7,1,10,1,68.0,,
09/08/2017,Samford,W 3 - 1,4,,60,23,148,0.250,52,4,10,52,4,2,4,5,68.0,,
09/09/2017,Delaware St.,W 3 - 0,3,,39,8,83,0.373,32,8,7,37,4,3,6,,53.0,,
09/10/2017,Abilene Christian,L 2 - 3,5,,69,29,169,0.237,61,13,4,73,8,1,14,4,90.0,,
09/15/2017,@ Portland,L 0 - 3,3,,27,16,114,0.096,24,2,6,58,6,1,8,2,34.0,2,
09/15/2017,"CSUN @ Portland, Ore.",L 0 - 3,3,,26,13,80,0.163,24,2,6,25,10,,8,1,32.0,2,
09/16/2017,"Portland St. @ Portland, Ore.",L 0 - 3,3,,38,18,114,0.175,37,1,10,43,7,2,10,1,46.0,2,
09/19/2017,@ New Mexico St.,L 0 - 3,3,,29,20,108,0.083,26,3,6,46,4,,8,,36.0,4,
09/22/2017,Rice,W 3 - 2,5,,74,28,202,0.228,69,6,8,66,5,,22,1,91.0,,
09/24/2017,UAB,L 1 - 3,4,,44,30,150,0.093,38,6,7,53,8,3,18,2,62.0,,
10/01/2017,@ UTSA,L 2 - 3,5,,50,25,154,0.162,48,6,2,58,8,1,16,1,65.0,3,
10/06/2017,@ Charlotte,L 1 - 3,4,,45,32,142,0.092,44,,8,52,4,1,4,1,48.0,1,
10/13/2017,North Texas,L 1 - 3,4,,48,20,146,0.192,48,5,7,51,4,4,10,,62.0,,
10/15/2017,UTSA,L 0 - 3,3,,30,15,106,0.142,25,3,3,44,11,1,6,1,37.0,,
10/16/2017,@ Southern Miss.,L 0 - 3,3,,31,16,93,0.161,30,6,6,27,6,1,2,,39.0,,
10/20/2017,@ Western Ky.,L 0 - 3,3,,30,14,97,0.165,28,5,4,32,8,1,,1,36.0,2,
10/22/2017,@ Rice,L 2 - 3,5,,50,30,161,0.124,48,7,4,69,9,2,10,2,64.0,6,
10/27/2017,Louisiana Tech,L 1 - 3,4,,47,27,138,0.145,41,8,4,44,4,2,18,2,66.0,,
10/29/2017,Middle Tenn.,W 3 - 0,3,,36,10,77,0.338,35,1,4,32,5,1,16,2,46.0,,
11/03/2017,@ FIU,L 1 - 3,4,,43,31,164,0.073,42,5,6,67,8,,10,,53.0,2,
11/05/2017,@ Fla. Atlantic,L 0 - 3,3,,21,17,88,0.045,17,,2,28,7,1,6,1,25.0,1,
11/08/2017,Marshall,W 3 - 2,5,,48,26,145,0.152,47,10,9,47,4,2,16,2,68.0,,
11/12/2017,@ New Mexico,L 0 - 3,3,,39,21,111,0.162,37,1,6,46,4,,16,1,48.0,8,
