0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Michigan St. @ Charleston, S.C.",L 1 - 3,2,1,,1,1,3,,,,,,,,3,,2.5,,
08/31/2019,@ Stanford,L 0 - 3,2,1,,1,0,4,0.250,1,,,,,,,,1.0,,
09/03/2019,Charlotte,W 3 - 0,2,1,,2,1,6,0.167,,,,,,,4,,4.0,,
09/06/2019,Wofford,W 3 - 1,2,1,,1,0,3,0.333,,,,1,,,2,,2.0,,
09/06/2019,UNCW,W 3 - 1,2,1,,1,1,6,0.000,,,,1,,,3,,2.5,,
09/07/2019,App State,W 3 - 0,,,,,,,,,,,,,,,,,,
09/10/2019,@ UNC Greensboro,W 3 - 0,2,1,,2,1,7,0.143,,,,1,,,,,2.0,,
09/13/2019,American,L 0 - 3,1,1,,0,0,2,0.000,,,,,,,,1,,,
09/13/2019,Northwestern,L 0 - 3,2,1,,1,1,2,0.000,,,1,,,,1,,1.5,,
09/14/2019,Georgia,L 0 - 3,1,1,,0,0,1,0.000,,,,,,,,,,,
09/20/2019,"Oregon @ Hempstead, NY",W 3 - 2,2,1,,0,0,1,0.000,,,,,,,,,,,
09/21/2019,"St. John's (NY) @ Hempstead, NY",L 1 - 3,1,1,,1,0,2,0.500,,,,,,,,1,1.0,,
09/21/2019,@ Hofstra,W 3 - 1,1,1,,0,0,1,0.000,,,,,,,1,,0.5,,
09/27/2019,Florida St.,L 1 - 3,,,,,,,,,,,,,,,,,,
09/29/2019,Miami (FL),L 1 - 3,,,,,,,,,,,,,,,,,,
10/04/2019,@ Boston College,L 1 - 3,3,1,,1,2,4,-0.250,,,,,,,1,,1.5,,
10/06/2019,@ Syracuse,W 3 - 2,,,,,,,,,,,,,,,,,,
10/11/2019,Louisville,L 0 - 3,1,1,,0,0,0,,,,,,,,,,,,
10/13/2019,Notre Dame,L 1 - 3,2,1,,0,1,2,-0.500,,,,,,,1,,0.5,,
10/18/2019,@ Clemson,L 2 - 3,,,,,,,,,,,,,,,,,,
10/20/2019,@ Georgia Tech,L 0 - 3,,,,,,,,,,,,,,,,,,
10/23/2019,Wake Forest,W 3 - 0,,,,,,,,,,,,,,,,,,
10/25/2019,Virginia Tech,W 3 - 1,,,,,,,,,,,,,,,,,,
11/01/2019,@ Virginia,W 3 - 0,,,,,,,,,,,,,,,,,,
11/03/2019,@ Pittsburgh,L 0 - 3,,,,,,,,,,,,,,,,,,
11/07/2019,North Carolina,L 1 - 3,,,,,,,,,,,,,,,,,,
11/10/2019,NC State,W 3 - 2,,,,,,,,,,,,,,,,,,
11/16/2019,Pittsburgh,L 0 - 3,,,,,,,,,,,,,,,,,,
11/21/2019,@ North Carolina,L 0 - 3,,,,,,,,,,,,,,,,,,
11/24/2019,@ Florida St.,L 0 - 3,1,1,,0,0,0,,,,,,,,,,,,
11/29/2019,@ Notre Dame,L 1 - 3,,,,,,,,,,,,,,,,,,
