0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Montana St. @ Fayetteville, Ark.",L 0 - 3,3,1,,5,0,13,0.385,,,,1,,,1,,5.5,,
08/30/2019,@ Arkansas,L 0 - 3,3,1,,4,3,13,0.077,,,,,,,,2,4.0,,
08/31/2019,"Northwestern St. @ Fayetteville, Ark.",L 0 - 3,3,1,,2,3,15,-0.067,,,,,,,1,,2.5,,
09/06/2019,"Illinois St. @ Tulsa, OK",L 0 - 3,3,1,,5,5,18,0.000,,,,,,,1,,5.5,,
09/06/2019,"Air Force @ Tulsa, OK",L 0 - 3,3,1,,5,6,16,-0.062,,,,2,,,1,,5.5,,
09/07/2019,@ Oral Roberts,L 0 - 3,3,1,,15,7,40,0.200,,,2,,,1,3,1,17.5,,
09/13/2019,"Ole Miss @ Conway, AR",L 0 - 3,2,1,,4,2,8,0.250,,,,1,,,,,4.0,,
09/13/2019,"Oral Roberts @ Conway, AR",W 3 - 2,,,,,,,,,,,,,,,,,,
09/14/2019,Central Ark.,W 3 - 1,,,,,,,,,,,,,,,,,,
09/20/2019,"Mercer @ Martin, TN",L 1 - 3,,,,,,,,,,,,,,,,,,
09/20/2019,"Evansville @ Martin, TN",L 0 - 3,,,,,,,,,,,,,,,,,,
09/21/2019,@ UT Martin,L 1 - 3,,,,,,,,,,,,,,,,,,
09/27/2019,@ Troy,L 0 - 3,,,,,,,,,,,,,,,,,,
09/28/2019,@ South Alabama,L 1 - 3,,,,,,,,,,,,,,,,,,
10/04/2019,UT Arlington,L 0 - 3,,,,,,,,,,,,,,,,,,
10/05/2019,Texas St.,L 0 - 3,,,,,,,,,,,,,,,,,,
10/11/2019,Coastal Carolina,L 0 - 3,,,,,,,,,,,,,,,,,,
10/12/2019,App State,W 3 - 1,,,,,,,,,,,,,,,,,,
10/19/2019,Arkansas St.,L 0 - 3,,,,,,,,,,,,,,,,,,
10/25/2019,@ Louisiana,L 0 - 3,,,,,,,,,,,,,,,,,,
10/26/2019,@ ULM,W 3 - 0,,,,,,,,,,,,,,,,,,
11/01/2019,Georgia St.,W 3 - 2,,,,,,,,,,,,,,,,,,
11/02/2019,Ga. Southern,W 3 - 0,,,,,,,,,,,,,,,,,,
11/05/2019,@ Arkansas St.,L 0 - 3,,,,,,,,,,,,,,,,,,
11/08/2019,@ Texas St.,L 0 - 3,,,,,,,,,,,,,,,,,,
11/10/2019,@ UT Arlington,L 0 - 3,,,,,,,,,,,,,,,,,,
11/15/2019,ULM,L 2 - 3,,,,,,,,,,,,,,,,,,
11/16/2019,Louisiana,L 0 - 3,,,,,,,,,,,,,,,,,,
