0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Saint Mary's (CA) @ Salt Lake City,W 3 - 1,,4,1,0,0,0,,16,,2,3,,,,,,1,
08/25/2018,UC Irvine @ Salt Lake City,W 3 - 2,,5,1,0,0,0,,17,1,3,10,,,,,1.0,1,
08/25/2018,@ Utah,L 2 - 3,,5,1,0,0,1,,22,2,2,8,,,,1,2.0,1,
08/31/2018,UC Santa Barbara,W 3 - 2,,5,1,0,0,0,,23,1,1,10,,,,,1.0,5/,
09/01/2018,McNeese,W 3 - 0,,3,1,0,0,0,,12,,1,1,,,,,,,
09/01/2018,Sacramento St.,W 3 - 2,,5,1,0,0,0,,19,,1,13,,,,,,1,
09/07/2018,Fairleigh Dickinson,W 3 - 0,,3,1,0,0,0,,11,,1,2,,,,,,,
09/08/2018,Saint Peter's,W 3 - 0,,3,1,0,0,0,,12,,1,2,,,,,,,
09/08/2018,Idaho St.,W 3 - 0,,3,1,0,0,0,,17,1,2,5,,,,,1.0,,
09/14/2018,Navy,W 3 - 0,,3,1,0,0,0,,11,,,,,,,,,1,
09/15/2018,UMES,W 3 - 0,,3,1,0,0,0,,12,2,1,3,,,,,2.0,,
09/15/2018,Samford,W 3 - 1,,4,1,2,0,4,0.500,19,6,1,9,,,1,,8.5,2,
09/21/2018,@ Oral Roberts,W 3 - 1,,4,1,0,2,2,-1.000,21,2,3,6,,,,,2.0,,
09/23/2018,South Dakota St.,W 3 - 0,,2,1,0,0,0,,12,,1,3,,,,,,1,
09/30/2018,@ North Dakota St.,W 3 - 1,,4,1,0,1,2,-0.500,24,7/,2,6,,,,,7.0,1,
10/05/2018,@ South Dakota,W 3 - 0,,3,1,0,0,1,,15,,2,11,,,,,,1,
10/07/2018,@ North Dakota,W 3 - 1,,4,1,0,0,1,,24,,2,5,1,,,,,,
10/12/2018,Purdue Fort Wayne,W 3 - 0,,3,1,0,0,1,,17,1,1,9,,,,,1.0,,
10/14/2018,Western Ill.,W 3 - 0,,3,1,0,0,0,,13,1,1,1,,,,1,1.0,1,
10/16/2018,@ Omaha,W 3 - 2,,5,1,0,0,0,,22,2,1,5,,,,,2.0,2,
10/19/2018,North Dakota St.,W 3 - 0,,3,1,0,0,0,,13,1,2,10,,,,,1.0,,
10/21/2018,North Dakota,-,,,,,,,,,,,,,,,,,,
10/26/2018,@ South Dakota St.,W 3 - 0,,3,1,0,0,0,,16,,1,9,,,,,,,
10/28/2018,Omaha,W 3 - 0,,3,1,0,0,0,,15,5,3,3,,,,,5.0,,
10/30/2018,South Dakota,W 3 - 2,,5,1,0,0,0,,24,,3,6,,,,,,,
11/02/2018,Oral Roberts,W 3 - 0,,3,1,0,0,0,,14,1,2,5,,,,,1.0,,
11/09/2018,@ Western Ill.,W 3 - 1,,4,1,0,0,0,,19,,2,1,,,,,,,
11/11/2018,@ Purdue Fort Wayne,W 3 - 0,,3,1,1,0,1,1.000,13,3,2,7,,,,,4.0,,
11/17/2018,Purdue Fort Wayne,W 3 - 0,,3,1,2,0,2,1.000,11,1,2,5,,,,,3.0,3,
11/18/2018,South Dakota,L 2 - 3,,5,1,0,0,1,,21,,3,13,,,,,,,
11/30/2018,"Utah @ Provo, Utah",L 0 - 3,,3,1,0,0,2,,11,,1,1,,,,,,2,
