0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,Northeastern,W 3 - 1,4,1,,8,6,21,0.095,1,,,1,,,1,,8.5,,
08/30/2019,Ohio,W 3 - 1,4,1,,5,4,22,0.045,,,,1,,,1,1,5.5,,
08/31/2019,Fresno St.,W 3 - 0,3,1,,7,3,19,0.211,,,,5,,,2,,8.0,,
09/01/2019,Indiana St.,W 3 - 2,5,1,,10,7,35,0.086,,,,5,2,1,2,1,12.0,,
09/06/2019,@ Duquesne,W 3 - 2,5,1,,8,2,33,0.182,1,,,2,,,2,,9.0,,
09/07/2019,@ Pittsburgh,L 0 - 3,3,1,,7,1,20,0.300,,,,,,,,,7.0,,
09/07/2019,"Ohio St. @ Pittsburgh, Pa.",W 3 - 1,1,1,,0,1,9,-0.111,,,,1,,,1,,0.5,,
09/13/2019,"Buffalo @ Fargo, ND",W 3 - 0,,,,,,,,,,,,,,,,,,
09/14/2019,@ North Dakota St.,L 0 - 3,2,1,,0,1,6,-0.167,,,,,,,,1,,,
09/20/2019,@ Marquette,L 0 - 3,,,,,,,,,,,,,,,,,,
09/21/2019,"UNI @ Milwaukee, Wis.",L 0 - 3,,,,,,,,,,,,,,,,,,
09/21/2019,"Saint Louis @ Milwaukee, Wis.",W 3 - 0,,,,,,,,,,,,,,,,,,
09/27/2019,@ UIC,W 3 - 2,,,,,,,,,,,,,,,,,,
09/29/2019,Milwaukee,L 0 - 3,2,1,,1,1,9,,,,,,,,,,1.0,,
10/04/2019,@ Oakland,W 3 - 2,1,1,,0,0,8,,,,,,,,,,,,
10/05/2019,@ Cleveland St.,L 2 - 3,,,,,,,,,,,,,,,,,,
10/11/2019,@ Youngstown St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/13/2019,IUPUI,W 3 - 2,,,,,,,,,,,,,,,,,,
10/18/2019,Wright St.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/19/2019,Northern Ky.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/25/2019,Cleveland St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/26/2019,Oakland,W 3 - 0,,,,,,,,,,,,,,,,,,
11/01/2019,@ Northern Ky.,W 3 - 1,,,,,,,,,,,,,,,,,,
11/02/2019,@ Wright St.,L 1 - 3,1,1,,0,0,4,,,,,1,,,,,,,
11/08/2019,Youngstown St.,W 3 - 0,2,1,,6,1,13,0.385,,,,1,1,,2,,7.0,,
11/10/2019,@ IUPUI,W 3 - 0,3,1,,9,3,25,0.240,1,,,2,,,,1,9.0,,
11/14/2019,UIC,W 3 - 2,5,1,,10,5,37,0.135,,,,1,,,,1,10.0,,
11/16/2019,@ Milwaukee,L 2 - 3,5,1,,7,3,25,0.160,,,,4,1,,2,,8.0,,
11/22/2019,Oakland @ McLin Gymnasium,W 3 - 0,3,1,,8,4,26,0.154,,,,4,,,1,,8.5,,
11/23/2019,"Milwaukee @ Dayton, Ohio",L 1 - 3,4,1,,10,5,31,0.161,,,,1,,,1,,10.5,,
