0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,@ Howard,L 0 - 3,,,,,,,,,,,,,,,,,,
08/25/2018,American,L 1 - 3,,,,,,,,,,,,,,,,,,
08/31/2018,"Toledo @ Peoria, Ill.",W 3 - 2,,,,,,,,,,,,,,,,,,
09/01/2018,"Western Ill. @ Peoria, Ill.",W 3 - 2,,,,,,,,,,,,,,,,,,
09/01/2018,@ Bradley,L 1 - 3,,,,,,,,,,,,,,,,,,
09/07/2018,"South Fla. @ Brooklyn, N.Y.",L 1 - 3,,,,,,,,,,,,,,,,,,
09/07/2018,"Holy Cross @ Brooklyn, N.Y.",L 0 - 3,,,,,,,,,,,,,,,,,,
09/08/2018,@ LIU,W 3 - 2,,,,,,,,,,,,,,,,,,
09/14/2018,Alabama A&M,W 3 - 0,,,,,,,,,,,,,,,,,,
09/14/2018,Morgan St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/15/2018,Coppin St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/21/2018,Saint Louis,W 3 - 0,,,,,,,,,,,,,,,,,,
09/22/2018,Dayton,L 1 - 3,,,,,,,,,,,,,,,,,,
09/28/2018,@ George Mason,L 1 - 3,,,,,,,,,,,,,,,,,,
10/05/2018,Rhode Island,W 3 - 0,,,,,,,,,,,,,,,,,,
10/06/2018,Fordham,L 1 - 3,,3,1,4,0,8,0.500,,,,,,,1,,4.5,,
10/09/2018,West Virginia,L 0 - 3,,1,1,0,0,0,,,,,,,,,,,,
10/12/2018,@ Davidson,L 1 - 3,,,,,,,,,,,,,,,,,,
10/14/2018,@ VCU,L 1 - 3,,,,,,,,,,,,,,,,,,
10/19/2018,@ La Salle,L 1 - 3,,,,,,,,,,,,,,,,,,
10/21/2018,@ Duquesne,L 2 - 3,,,,,,,,,,,,,,,,,,
10/25/2018,George Mason,L 1 - 3,,,,,,,,,,,,,,,,,,
11/02/2018,VCU,L 0 - 3,,,,,,,,,,,,,,,,,,
11/03/2018,Davidson,W 3 - 0,,,,,,,,,,,,,,,,,,
11/09/2018,@ Fordham,W 3 - 2,,,,,,,,,,,,,,,,,,
11/10/2018,@ Rhode Island,W 3 - 2,,,,,,,,,,,,,,,,,,
