0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2018,"Morgan St. @ Newark, Del.",W 3 - 1,,1,1,4,2,11,0.182,,,,,,,1,,4.5,,
08/25/2018,"La Salle @ Newark, Del.",W 3 - 0,,2,1,9,3,23,0.261,,,,1,,,1,,9.5,,
08/26/2018,@ Delaware,W 3 - 1,,,,,,,,,,,,,,,,,,
08/31/2018,"Dartmouth @ Annapolis, Md.",W 3 - 0,,2,1,3,1,8,0.250,,,,2,,1,,,4.0,,
09/01/2018,"Alabama @ Annapolis, Md.",L 2 - 3,,1,1,0,0,4,,,,,,,,,,,,
09/01/2018,@ Navy,W 3 - 0,,2,1,6,2,28,0.143,1,1,1,9,,,,,7.0,,
09/07/2018,Utah,W 3 - 2,,,,,,,,,,,,,,,,,,
09/08/2018,High Point,L 0 - 3,,2,1,2,1,6,0.167,1,,,,1,,,,2.0,,
09/09/2018,@ Temple,W 3 - 1,,,,,,,,,,,,,,,,,,
09/14/2018,"Clemson @ New Orleans, La.",L 1 - 3,,2,1,8,4,26,0.154,2,1,,5,1,,1,,9.5,,
09/14/2018,@ Tulane,L 1 - 3,,3,1,5,1,23,0.174,,,1,2,1,,,,5.0,,
09/15/2018,"Little Rock @ New Orleans, La.",L 1 - 3,,2,1,5,2,17,0.176,,,,7,,,,,5.0,,
09/19/2018,Seton Hall,W 3 - 1,,2,1,0,0,0,,,,2,,,,,,,,
09/22/2018,Georgetown,L 2 - 3,,2,1,0,0,0,,,,1,4,4,,,,,,
09/25/2018,St. John's (NY),W 3 - 2,,4,1,9,4,28,0.179,,,,1,,,1,,9.5,,
09/28/2018,@ DePaul,W 3 - 0,,3,1,4,1,14,0.214,,,,1,,1,1,,5.5,,
09/29/2018,@ Marquette,L 0 - 3,,,,,,,,,,,,,,,,,,
10/05/2018,@ Xavier,L 2 - 3,,3,1,4,1,17,0.176,,,,1,,,,,4.0,,
10/06/2018,@ Butler,L 1 - 3,,3,1,6,4,30,0.067,,,,,,,1,,6.5,,
10/12/2018,Providence,W 3 - 1,,4,1,9,3,19,0.316,,,,3,,,,,9.0,,
10/13/2018,Creighton,L 1 - 3,,4,1,3,2,17,0.059,,,,1,,,1,,3.5,,
10/19/2018,@ St. John's (NY),L 0 - 3,,3,1,11,1,28,0.357,,,,4,,2,1,,13.5,,
10/20/2018,@ Seton Hall,W 3 - 0,,2,1,3,2,14,0.071,,,,1,,,1,,3.5,,
10/26/2018,@ Georgetown,W 3 - 0,,2,1,1,1,8,,,,,3,,,,,1.0,,
11/02/2018,Marquette,L 1 - 3,,,,,,,,,,,,,,,,,,
11/03/2018,DePaul,W 3 - 1,,2,1,1,1,7,,,,,,,,,,1.0,,
11/09/2018,@ Providence,W 3 - 0,,,,,,,,,,,,,,,,,,
11/11/2018,@ Creighton,L 0 - 3,,2,1,3,2,11,0.091,,,,,,,1,,3.5,,
11/16/2018,Butler,W 3 - 0,,3,1,10,6,28,0.143,,,,,,,,,10.0,,
11/17/2018,Xavier,W 3 - 0,,3,1,10,3,23,0.304,,,,1,,,1,,10.5,,
11/23/2018,@ Creighton,L 0 - 3,,3,1,5,6,24,-0.042,,,,6,,,,,5.0,,
