0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ James Madison,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
08/26/2016,"Holy Cross @ Harrisonburg, Va.",L 0 - 3,1,1,1,1,5,,,,,1,,,2,,2.0,,
08/27/2016,"Georgia St. @ Harrisonburg, Va.",L 0 - 3,2,1,1,1,2,,,,,,,,,,1.0,,
09/09/2016,@ UNC Asheville,L 0 - 3,1,1,0,2,4,-0.500,,,,,,,,1,,,
09/10/2016,"Stetson @ Asheville, N.C.",L 0 - 3,2,1,1,2,3,-0.333,,1,1,,,,2,,3.0,,
09/10/2016,"Alabama A&M @ Asheville, N.C.",W 3 - 1,4,1,2,4,9,-0.222,,,,,,,1,,2.5,,
09/13/2016,Elon,L 0 - 3,2,1,1,0,3,0.333,,,1,,,,2,1,2.0,,
09/23/2016,Winthrop,L 0 - 3,1,1,0,2,2,-1.000,,,,,,,,,,,
09/27/2016,Gardner-Webb,L 0 - 3,3,1,1,3,9,-0.222,,,,,,,2,,2.0,,
09/30/2016,@ South Carolina St.,W 3 - 1,,,,,,,,,,,,,,,,,
10/02/2016,@ Savannah St.,W 3 - 0,,,,,,,,,,,,,,,,,
10/07/2016,Florida A&M,L 0 - 3,1,1,0,0,0,,,,,1,,,,,,,
10/09/2016,Bethune-Cookman,L 0 - 3,1,1,1,0,1,1.000,,,,,,,1,,1.5,,
10/12/2016,@ Winthrop,L 0 - 3,2,1,1,2,5,-0.200,,,1,,,,,,1.0,,
10/18/2016,@ Gardner-Webb,L 0 - 3,1,1,0,1,1,-1.000,2,,,,,,,,,,
10/21/2016,N.C. A&T,L 2 - 3,4,1,0,0,0,,,,1,5,,,,,,,
10/28/2016,South Carolina St.,W 3 - 0,3,1,5,2,9,0.333,,,,5,1,,,1,5.0,,
10/30/2016,Savannah St.,W 3 - 1,4,1,4,3,8,0.125,2,4,,10,,,2,,9.0,,
11/01/2016,@ Elon,L 0 - 3,3,1,5,4,15,0.067,,,,5,,,1,,5.5,,
11/04/2016,@ Florida A&M,L 0 - 3,3,1,1,2,4,-0.250,,,1,4,,1,,,2.0,,
11/06/2016,@ Bethune-Cookman,L 0 - 3,3,1,0,1,2,-0.500,,1,,2,,,,,1.0,,
11/11/2016,@ N.C. A&T,W 3 - 2,5,1,6,4,23,0.087,,,2,11,,,2,,7.0,,
11/18/2016,"Howard @ Princess Anne, Md.",L 0 - 3,3,1,0,3,6,-0.500,,,2,4,,,,1,,,
