0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ James Madison,L 0 - 3,,,,,,,,,,,,,,,,,
08/26/2016,"Holy Cross @ Harrisonburg, Va.",L 0 - 3,1,1,1,0,1,1.000,5,,1,2,,,,,1.0,,
08/27/2016,"Georgia St. @ Harrisonburg, Va.",L 0 - 3,1,1,0,0,2,,3,,,1,,,,,,,
09/09/2016,@ UNC Asheville,L 0 - 3,1,1,0,0,0,,5,,,1,,,,,,,
09/10/2016,"Stetson @ Asheville, N.C.",L 0 - 3,2,1,0,0,1,,,,1,1,,,1,,0.5,1,
09/10/2016,"Alabama A&M @ Asheville, N.C.",W 3 - 1,,,,,,,,,,,,,,,,,
09/13/2016,Elon,L 0 - 3,,,,,,,,,,,,,,,,,
09/23/2016,Winthrop,L 0 - 3,,,,,,,,,,,,,,,,,
09/27/2016,Gardner-Webb,L 0 - 3,1,1,0,0,0,,,,,,,,1,,0.5,1,
09/30/2016,@ South Carolina St.,W 3 - 1,,,,,,,,,,,,,,,,,
10/02/2016,@ Savannah St.,W 3 - 0,,,,,,,,,,,,,,,,,
10/07/2016,Florida A&M,L 0 - 3,,,,,,,,,,,,,,,,,
10/09/2016,Bethune-Cookman,L 0 - 3,,,,,,,,,,,,,,,,,
10/12/2016,@ Winthrop,L 0 - 3,,,,,,,,,,,,,,,,,
10/18/2016,@ Gardner-Webb,L 0 - 3,,,,,,,,,,,,,,,,,
10/21/2016,N.C. A&T,L 2 - 3,,,,,,,,,,,,,,,,,
10/28/2016,South Carolina St.,W 3 - 0,1,1,0,0,1,,,,,,,,,,,,
10/30/2016,Savannah St.,W 3 - 1,1,1,0,0,1,,,,,,,,,,,,
11/01/2016,@ Elon,L 0 - 3,3,1,0,0,0,,,,1,,,,,,,,
11/04/2016,@ Florida A&M,L 0 - 3,3,1,0,0,0,,,,1,1,,,,,,,
11/06/2016,@ Bethune-Cookman,L 0 - 3,,,,,,,,,,,,,,,,,
11/11/2016,@ N.C. A&T,W 3 - 2,,,,,,,,,,,,,,,,,
11/18/2016,"Howard @ Princess Anne, Md.",L 0 - 3,,,,,,,,,,,,,,,,,
