0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2017,App State,L 1 - 3,4,,53,22,179,0.173,52,5,5,91,4,2,12,2,66.0,1,
08/26/2017,Loyola Maryland,W 3 - 0,3,,38,12,100,0.260,35,6,10,39,1,,6,2,47.0,,
08/27/2017,Davidson,W 3 - 1,4,,60,17,169,0.254,54,10,4,76,3,2,8,2,76.0,2,
09/01/2017,@ Duke,L 0 - 3,3,,31,26,134,0.037,29,1,7,56,2,1,14,1,40.0,2,
09/01/2017,"South Carolina @ Durham, N.C.",W 3 - 1,4,,53,22,169,0.183,48,3,8,69,4,2,10,2,63.0,1,
09/02/2017,"Northwestern @ Durham, N.C.",L 0 - 3,3,,24,15,99,0.091,23,,6,32,3,,12,1,30.0,2,
09/05/2017,@ Campbell,L 0 - 3,3,,26,19,120,0.058,22,1,3,53,3,1,18,,37.0,1,
09/09/2017,"NC State @ High Point, N.C.",L 2 - 3,5,,44,32,171,0.070,43,3,7,61,3,3,18,1,59.0,,
09/10/2017,@ High Point,L 0 - 3,3,,29,19,116,0.086,26,2,6,46,8,2,15,,40.5,,
09/15/2017,Liberty,W 3 - 1,4,,48,18,147,0.204,43,5,12,53,2,2,22,1,66.0,1,
09/16/2017,Morgan St.,W 3 - 0,3,,38,11,95,0.284,33,4,5,40,2,,14,,49.0,3,
09/16/2017,Western Mich.,W 3 - 2,5,,52,21,189,0.164,47,8,7,81,3,1,22,1,72.0,1,
09/22/2017,@ Northeastern,L 1 - 3,4,,51,22,183,0.158,45,6,11,69,5,3,22,2,71.0,3,
09/24/2017,@ Hofstra,L 1 - 3,4,,43,19,131,0.183,38,1,6,51,10,,4,3,46.0,3,
09/27/2017,Col. of Charleston,L 1 - 3,4,,45,20,153,0.163,40,7,7,60,4,3,14,1,62.0,,
09/29/2017,@ James Madison,L 1 - 3,4,,45,23,155,0.142,41,1,6,60,9,1,10,,52.0,1,
10/06/2017,Delaware,W 3 - 2,5,,52,22,162,0.185,44,9,7,70,4,2,25,,75.5,1,
10/08/2017,Towson,L 1 - 3,4,,49,11,149,0.255,47,3,7,51,7,,8,7/,56.0,2,
10/13/2017,@ William & Mary,L 1 - 3,4,,62,23,184,0.212,58,9,6,72,4,1,12,,78.0,1,
10/15/2017,@ Elon,L 0 - 3,3,,31,11,101,0.198,31,2,8,36,5,2,8,,39.0,1,
10/19/2017,Northeastern,W 3 - 0,3,,43,13,131,0.229,38,3,7,46,6,1,24,,59.0,1,
10/21/2017,James Madison,L 0 - 3,3,,41,19,116,0.190,36,3,7,33,,,9,1,48.5,,
10/22/2017,Hofstra,L 2 - 3,5,,60,20,164,0.244,56,7,14,63,6,1,18,2,77.0,,
10/28/2017,@ Col. of Charleston,L 0 - 3,3,,30,22,116,0.069,27,2,3,43,6,,12,,38.0,1,
11/02/2017,@ Delaware,W 3 - 0,3,,42,14,108,0.259,38,6,7,49,,,10,1,53.0,,
11/04/2017,@ Towson,L 2 - 3,5,,58,13,177,0.254,56,3,8,71,3,,28,1,75.0,,
11/10/2017,William & Mary,W 3 - 0,3,,37,7,102,0.294,34,8,6,35,3,,14,2,52.0,,
11/12/2017,Elon,W 3 - 1,4,,59,17,173,0.243,49,8,8,72,8,6/,12,,79.0,,
