0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ North Texas,L 1 - 3,4,,41,22,121,0.157,40,7,7,50,9,2,10,4,55.0,,
08/26/2017,"Montana @ Denton, Texas",L 2 - 3,5,,64,28,168,0.214,58,4,4,72,7,3,14,2,78.0,,
08/26/2017,"UTEP @ Denton, TX",W 3 - 0,3,,35,26,92,0.098,34,5,7,31,1,1,14,3,48.0,,
09/01/2017,"Kansas City @ Edwardsville, Ill.",W 3 - 1,4,,53,20,158,0.209,48,4,6,86,1,2,6,1,62.0,1,
09/02/2017,@ SIUE,W 3 - 0,3,,43,12,121,0.256,39,3,9,61,2,2,10,1,53.0,,
09/02/2017,"Wright St. @ Edwardsville, Ill.",W 3 - 1,4,,54,15,155,0.252,51,8,5,75,3,,8,2,66.0,,
09/08/2017,"Colgate @ Nacogdoches, Texas",L 0 - 3,3,,37,17,117,0.171,37,,5,51,6,2,6,2,42.0,1,
09/08/2017,@ SFA,L 2 - 3,5,,55,29,175,0.149,54,2,8,88,7,3,12,,66.0,3,
09/09/2017,"Texas Southern @ Nacogdoches, Texas",W 3 - 0,3,,45,11,103,0.330,44,5,6,43,2,2,12,,58.0,3,
09/15/2017,@ Oral Roberts,W 3 - 2,5,,63,16,168,0.280,60,6,5,76,7,1,14,3,77.0,1,
09/16/2017,"Wyoming @ Tulsa, Okla.",L 0 - 3,3,,35,24,101,0.109,32,5,5,42,6,1,10,1,46.0,2,
09/16/2017,"Central Ark. @ Tulsa, Okla.",L 2 - 3,5,,56,19,143,0.259,51,2,6,50,6,3,12,2,67.0,,
09/22/2017,Houston,W 3 - 1,4,,44,22,152,0.145,39,6,6,71,5,1,12,3,57.0,,
09/24/2017,Tulane,L 1 - 3,4,,47,29,162,0.111,43,3,8,74,4,,18,4,59.0,3,
09/29/2017,@ Cincinnati,L 1 - 3,4,,44,22,146,0.151,43,,8,65,3,2,8,3,50.0,1,
10/01/2017,@ East Carolina,L 1 - 3,4,,51,31,189,0.106,49,2,6,94,,1,12,3,60.0,1,
10/06/2017,UCF,W 3 - 2,5,,64,23,203,0.202,58,3,13,104,2,3,14,1,77.0,4,
10/08/2017,South Fla.,L 2 - 3,5,,65,24,202,0.203,61,6,8,96,2,,10,2,76.0,3,
10/13/2017,@ Memphis,W 3 - 1,4,,45,19,126,0.206,43,7,3,59,5,3,16,3,63.0,6,
10/15/2017,@ Wichita St.,L 0 - 3,3,,29,21,113,0.071,25,3,7,38,4,1,4,3,35.0,2,
10/20/2017,@ Temple,L 1 - 3,4,,47,21,172,0.151,44,4,4,78,6,1,8,2,56.0,3,
10/22/2017,@ UConn,W 3 - 0,3,,45,16,149,0.195,43,3,3,76,4,1,10,,54.0,4,
10/26/2017,East Carolina,W 3 - 0,3,,47,15,122,0.262,43,4,3,52,1,1,16,1,60.0,3,
10/28/2017,Cincinnati,L 0 - 3,3,,31,21,132,0.076,30,1,5,69,4,1,12,,39.0,1,
11/03/2017,@ Tulane,W 3 - 2,5,,55,23,185,0.173,52,1,6,82,7,2,20,3,68.0,1,
11/05/2017,@ Houston,W 3 - 1,4,,59,19,171,0.234,57,6,5,95,10,1,8,,70.0,6,
11/09/2017,UConn,W 3 - 1,4,,37,15,133,0.165,32,5,7,62,4,1,14,1,50.0,2,
11/11/2017,Temple,L 2 - 3,5,,66,29,198,0.187,63,4,8,93,5,2,18,1,81.0,1,
11/17/2017,Wichita St.,L 0 - 3,3,,33,20,119,0.109,32,1,3,49,1,,4,1,36.0,,
11/19/2017,Memphis,L 1 - 3,4,,59,26,180,0.183,57,4,9,81,3,2,6,,68.0,,
11/22/2017,SMU,L 1 - 3,4,,51,34,184,0.092,48,4,8,85,4,5,8,,64.0,,
11/24/2017,@ SMU,W 3 - 0,3,,49,13,134,0.269,48,3,7,81,,4,4,2,58.0,1,
