0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"FIU @ Fort Myers, FL",W 3 - 0,3,,38,20,135,0.133,38,7,6,59,2,2,24,2,59.0,,
08/25/2017,"IUPUI @ Fort Myers, FL",L 1 - 3,4,,49,27,155,0.142,49,7,5,65,10,,10,1,61.0,1,
08/26/2017,@ FGCU,L 0 - 3,3,,26,17,79,0.114,25,,5,35,5,,6,,29.0,1,
09/01/2017,North Florida,W 3 - 0,3,,47,15,113,0.283,44,4,10,48,3,2,16,2,61.0,2,
09/02/2017,Bethune-Cookman,L 1 - 3,4,,50,27,149,0.154,48,3,12,65,3,1,8,5,58.0,,
09/02/2017,Charlotte,L 1 - 3,4,,45,28,144,0.118,42,6,8,70,6,2,16,1,61.0,,
09/15/2017,"South Carolina @ Clemson, S.C.",L 0 - 3,3,,29,17,90,0.133,26,3,5,25,6,3,8,2,39.0,,
09/16/2017,"Texas Tech @ Clemson, S.C.",L 0 - 3,3,,25,15,97,0.103,25,4,9,36,3,,,1,29.0,3,
09/16/2017,@ Clemson,L 1 - 3,4,,35,22,130,0.100,34,6,8,54,9,2,4,2,45.0,1,
09/22/2017,Louisiana,L 1 - 3,4,,48,26,153,0.144,46,3,2,73,6,,18,3,60.0,2,
09/23/2017,ULM,W 3 - 0,3,,44,12,107,0.299,39,3,6,38,5,3,20,2,60.0,1,
09/26/2017,South Carolina St.,W 3 - 0,3,,43,11,100,0.320,41,9,8,46,4,,12,1,58.0,,
09/29/2017,@ Troy,W 3 - 0,3,,40,13,80,0.338,34,2,6,27,4,6,10,,53.0,,
09/30/2017,@ South Alabama,L 0 - 3,3,,27,14,86,0.151,25,2,5,32,5,4,6,2,36.0,2,
10/06/2017,@ Coastal Carolina,L 1 - 3,4,,39,20,139,0.137,36,1,8,52,4,4,10,,49.0,,
10/08/2017,@ App State,L 1 - 3,4,,50,23,141,0.191,49,5,7,58,4,3,12,1,64.0,,
10/10/2017,@ Savannah St.,W 3 - 1,4,,39,20,113,0.168,38,10,5,52,9,1,14,,57.0,1,
10/12/2017,Troy,W 3 - 1,4,,42,17,114,0.219,40,6,11,52,3,2,12,,56.0,1,
10/13/2017,South Alabama,L 0 - 3,3,,31,20,101,0.109,31,,6,37,7,3,14,1,41.0,1,
10/16/2017,@ North Florida,L 0 - 3,3,,23,14,87,0.103,21,1,6,26,6,,12,3,30.0,2,
10/20/2017,@ Texas St.,L 0 - 3,3,,27,15,104,0.115,26,3,6,40,8,,14,,37.0,2,
10/21/2017,@ UT Arlington,L 1 - 3,4,,45,20,117,0.214,43,5,9,44,4,1,20,3,61.0,1,
10/27/2017,@ Little Rock,L 1 - 3,4,,52,27,146,0.171,51,2,11,70,4,2,12,3,62.0,,
10/28/2017,@ Arkansas St.,L 0 - 3,3,,27,10,83,0.205,25,4,5,28,5,1,4,,34.0,,
11/02/2017,Coastal Carolina,L 2 - 3,5,,52,18,133,0.256,48,5,8,48,6,6,12,,69.0,4,
11/03/2017,App State,L 2 - 3,5,,63,17,169,0.272,58,2,9,92,5,1,14,4,73.0,3,
11/06/2017,Savannah St.,W 3 - 0,3,,43,13,76,0.395,42,12/,8,25,,1,10,,61.0,,
11/08/2017,Georgia St.,L 2 - 3,5,,56,28,161,0.174,51,7,9,76,9,2,22,2,76.0,1,
11/11/2017,@ Georgia St.,L 2 - 3,5,,53,21,143,0.224,51,8,9,55,6,1,22,5,73.0,2,
