0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Chicago St.,W 3 - 0,,3,1,10,0,12,0.833,,,,1,,,4,1,12.0,,
08/24/2018,Rutgers,W 3 - 0,,3,1,4,3,10,0.100,,,,1,,,1,1,4.5,,
08/25/2018,Colgate,W 3 - 0,,3,1,4,2,11,0.182,,,,,,,1,1,4.5,,
08/31/2018,@ South Dakota,L 1 - 3,,4,1,2,3,8,-0.125,,,,,,,1,,2.5,,
08/31/2018,"Northern Colo. @ Vermillion, SD",W 3 - 1,,4,1,4,1,9,0.333,,,,,,1,3,1,6.5,,
09/01/2018,"Northeastern @ Vermillion, SD",W 3 - 0,,3,1,3,1,8,0.250,,,,1,,,,1,3.0,,
09/07/2018,@ Portland St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/07/2018,"Gonzaga @ Portland, Ore.",L 2 - 3,,5,1,5,3,13,0.154,,,,3,,,6,2,8.0,,
09/08/2018,"Fresno St. @ Portland, Ore.",W 3 - 0,,,,,,,,,,,,,,,,,,
09/13/2018,Pacific,W 3 - 2,,2,1,2,2,5,,,,,,,,,,2.0,,
09/15/2018,@ Saint Mary's (CA),L 0 - 3,,,,,,,,,,,,,,,,,,
09/19/2018,Stanford,L 0 - 3,,,,,,,,,,,,,,,,,,
09/23/2018,Arizona St.,L 2 - 3,,,,,,,,,,,,,,,,,,
09/28/2018,UCLA,L 2 - 3,,,,,,,,,,,,,,,,,,
09/30/2018,Southern California,L 1 - 3,,,,,,,,,,,,,,,,,,
10/05/2018,@ Colorado,L 2 - 3,,,,,,,,,,,,,,,,,,
10/07/2018,@ Utah,W 3 - 2,,1,1,0,0,0,,,,,,,,,,,,
10/12/2018,Washington,L 0 - 3,,,,,,,,,,,,,,,,,,
10/14/2018,Washington St.,W 3 - 1,,,,,,,,,,,,,,,,,,
10/19/2018,@ Oregon,L 0 - 3,,,,,,,,,,,,,,,,,,
10/21/2018,@ Oregon St.,W 3 - 0,,,,,,,,,,,,,,,,,,
10/26/2018,@ UCLA,W 3 - 0,,,,,,,,,,,,,,,,,,
10/28/2018,@ Southern California,L 1 - 3,,,,,,,,,,,,,,,,,,
10/31/2018,Colorado,L 0 - 3,,,,,,,,,,,,,,,,,,
11/02/2018,Utah,W 3 - 1,,,,,,,,,,,,,,,,,,
11/08/2018,Oregon St.,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
11/10/2018,Oregon,L 0 - 3,,1,1,0,0,0,,,,,,,,1,,0.5,,
11/16/2018,@ Washington,L 1 - 3,,3,1,2,1,4,0.250,,,,2,,,3,1,3.5,,
11/18/2018,@ Washington St.,W 3 - 1,,1,1,0,0,0,,,,,,,,,,,,
11/21/2018,@ Arizona,L 2 - 3,,1,1,0,0,0,,,,,,,,,,,,
11/24/2018,@ Stanford,L 0 - 3,,3,1,0,0,0,,,,,,,,,,,,
