0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,Cincinnati,W 3 - 1,4,1,0,0,0,,,,1,6,,,,,,,
08/27/2016,ULM,W 3 - 0,3,1,2,2,8,,1,5,1,1,,,1,,7.5,,
08/27/2016,Middle Tenn.,W 3 - 0,2,1,0,1,1,-1.000,1,3,3,5,,,,,3.0,,
09/02/2016,@ Cleveland St.,L 2 - 3,3,1,0,0,3,,,1,3,3,1,,,,1.0,,
09/02/2016,"Eastern Mich. @ Cleveland, Ohio",W 3 - 1,3,1,0,0,0,,,,1,1,1,,,,,,
09/03/2016,@ Kent St.,W 3 - 1,4,1,0,1,2,-0.500,,,2,3,1,,,,,,
09/09/2016,"Milwaukee @ Kalamazoo, Mich.",W 3 - 1,3,1,0,0,2,,,4,2,4,,,,,4.0,,
09/09/2016,@ Western Mich.,W 3 - 1,4,1,1,0,1,1.000,,1,2,2,,,,,2.0,,
09/10/2016,"Xavier @ Kalamazoo, Mich.",L 1 - 3,4,1,0,0,1,,,,1,,,,,,,,
09/16/2016,"Northern Ill. @ Washington, DC",L 0 - 3,2,1,0,0,0,,,,1,1,,,,,,,
09/17/2016,"James Madison @ Washington, DC",W 3 - 0,3,1,0,0,1,,,,1,5,,,,,,,
09/17/2016,@ George Washington,W 3 - 0,3,1,0,1,1,-1.000,,,1,2,,,,,,,
09/23/2016,Mississippi St.,L 0 - 3,3,1,0,0,1,,,1,2,3,,,,,1.0,,
09/25/2016,Georgia,W 3 - 0,2,1,0,0,0,,,,1,,,,,,,,
09/28/2016,@ South Carolina,L 2 - 3,1,1,0,0,0,,,,,2,1,,,,,,
10/02/2016,@ Florida,L 1 - 3,,,,,,,,,,,,,,,,,
10/05/2016,@ Troy,W 3 - 0,2,1,2,1,6,0.167,,,1,3,,,,,2.0,,
10/09/2016,@ Kentucky,L 0 - 3,,,,,,,,,,,,,,,,,
10/14/2016,Ole Miss,W 3 - 0,,,,,,,,,,,,,,,,,
10/16/2016,Arkansas,W 3 - 1,,,,,,,,,,,,,,,,,
10/23/2016,@ Mississippi St.,L 0 - 3,2,1,0,1,2,-0.500,,,1,5,,,,,,,
10/28/2016,@ Alabama,W 3 - 0,,,,,,,,,,,,,,,,,
10/30/2016,Auburn,W 3 - 0,1,1,0,0,0,,,,1,,,,,,,,
11/04/2016,Missouri,L 1 - 3,,,,,,,,,,,,,,,,,
11/06/2016,@ Texas A&M,L 0 - 3,,,,,,,,,,,,,,,,,
11/11/2016,@ Ole Miss,L 0 - 3,1,1,0,0,0,,,,1,,1,,,,,,
11/13/2016,@ Arkansas,L 0 - 3,,,,,,,,,,,,,,,,,
11/16/2016,Texas A&M,L 1 - 3,,,,,,,,,,,,,,,,,
11/20/2016,LSU,W 3 - 1,,,,,,,,,,,,,,,,,
11/23/2016,Kentucky,W 3 - 1,,,,,,,,,,,,,,,,,
11/26/2016,@ Missouri,L 0 - 3,,,,,,,,,,,,,,,,,
