0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,Ga. Southern,W 3 - 1,,,,,,,,,,,,,,,,,,
08/24/2018,UConn,W 3 - 0,,,,,,,,,,,,,,,,,,
08/25/2018,Wright St.,L 1 - 3,,,,,,,,,,,,,,,,,,
08/30/2018,@ BYU,L 0 - 3,,1,1,1,0,3,0.333,,,1,,,,,,1.0,,
08/31/2018,"Wichita St. @ Provo, Utah",L 1 - 3,,,,,,,,,,,,,,,,,,
09/01/2018,"Stanford @ Provo, Utah",L 0 - 3,,2,1,3,3,12,,,,,1,,,,1,3.0,,
09/07/2018,"Western Ill. @ Fort Myers, Fla.",W 3 - 0,,,,,,,,,,,,,,,,,,
09/08/2018,@ FGCU,W 3 - 2,,3,1,3,2,17,0.059,,,,,,,,,3.0,,
09/08/2018,"Albany (NY) @ Fort Myers, Fla.",L 0 - 3,,3,1,1,1,4,,,,,2,,,1,,1.5,,
09/14/2018,Morehead St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/15/2018,Penn,W 3 - 0,,,,,,,,,,,,,,,,,,
09/15/2018,Wake Forest,W 3 - 1,,,,,,,,,,,,,,,,,,
09/19/2018,Iowa St.,L 1 - 3,,,,,,,,,,,,,,,,,,
09/22/2018,@ Texas Tech,L 1 - 3,,,,,,,,,,,,,,,,,,
09/26/2018,Kansas St.,W 3 - 0,,,,,,,,,,,,,,,,,,
09/29/2018,Texas,L 0 - 3,,,,,,,,,,,,,,,,,,
10/03/2018,@ Kansas,L 2 - 3,,,,,,,,,,,,,,,,,,
10/09/2018,@ George Washington,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
10/13/2018,Baylor,L 2 - 3,,,,,,,,,,,,,,,,,,
10/18/2018,@ TCU,L 2 - 3,,1,1,0,0,1,,,,,,,,,,,,
10/20/2018,@ Oklahoma,L 0 - 3,,1,1,0,2,2,-1.000,,,,,,,,,,,
10/24/2018,Texas Tech,W 3 - 1,,,,,,,,,,,,,,,,,,
10/31/2018,Kansas,L 1 - 3,,,,,,,,,,,,,,,,,,
11/03/2018,@ Kansas St.,L 0 - 3,,1,1,0,1,1,-1.000,,,,,,,,,,,
11/07/2018,Marshall,W 3 - 1,,1,1,2,4,10,-0.200,,,,1,,,,,2.0,,
11/10/2018,@ Iowa St.,L 1 - 3,,,,,,,,,,,,,,,,,,
11/14/2018,TCU,L 1 - 3,,1,1,1,0,2,0.500,,,,1,,,,,1.0,,
11/17/2018,Oklahoma,L 0 - 3,,1,1,3,3,8,,,,,,,,,,3.0,,
11/21/2018,@ Baylor,L 1 - 3,,,,,,,,,,,,,,,,,,
11/24/2018,@ Texas,L 0 - 3,,,,,,,,,,,,,,,,,,
