0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"Oklahoma @ DeKalb, Ill.",L 0 - 3,,3,1,0,0,0,,3,,,17,,,,,,,
08/25/2018,@ Northern Ill.,W 3 - 1,,4,1,2,0,2,1.000,4,,2,13,,,,,2.0,,
08/31/2018,Missouri @ San Juan,L 0 - 3,,3,1,0,0,0,,5,1,,13,,,,,1.0,,
09/02/2018,"Arizona St. @ San Juan, P.R.",L 1 - 3,,4,1,0,0,0,,2,2,1,6,,,,,2.0,,
09/02/2018,"Towson @ San Juan, P.R.",L 0 - 3,,3,1,0,0,0,,4,,,12,,,,,,,
09/07/2018,@ Purdue,L 1 - 3,,4,1,0,0,0,,2,,,18,,,,,,,
09/07/2018,"Louisville @ West Lafayette, Ind.",L 0 - 3,,3,1,0,0,0,,1,2,,6,1,,,,2.0,,
09/08/2018,"Lipscomb @ West Lafayette, Ind.",L 0 - 3,,3,1,0,0,0,,3,1,,16,,,,,1.0,,
09/14/2018,Indiana,L 0 - 3,,3,1,0,0,0,,1,,,9,,,,,,,
09/14/2018,Eastern Ky.,W 3 - 0,,3,1,0,0,0,,2,1,,17,1,,,,1.0,,
09/15/2018,@ Cincinnati,L 1 - 3,,4,1,0,0,0,,1,,,13,1,,,,,,
09/21/2018,@ St. John's (NY),L 2 - 3,,5,1,0,0,1,,4,,,22,3,,,,,,
09/22/2018,@ Seton Hall,W 3 - 1,,4,1,0,0,1,,2,,1,16,1,,,,,,
09/28/2018,Providence,W 3 - 0,,3,1,0,0,0,,3,,1,16,,,,,,,
09/29/2018,Creighton,L 0 - 3,,3,1,0,0,0,,2,1,,15,1,,,,1.0,,
10/03/2018,@ Marquette,L 0 - 3,,3,1,0,0,1,,3,,,9,1,,,,,,
10/05/2018,Villanova,W 3 - 2,,5,1,0,0,0,,4,1,,40,,,,,1.0,,
10/06/2018,Georgetown,L 0 - 3,,3,1,0,0,0,,8,,,16,1,,,,,,
10/10/2018,@ DePaul,L 1 - 3,,4,1,1,0,1,1.000,,2,,11,1,,,,3.0,,
10/13/2018,@ Butler,W 3 - 1,,4,1,0,0,0,,10,,,17,,,,,,,
10/18/2018,@ Creighton,L 2 - 3,,5,1,0,0,0,,4,,1,29,1,,,,,,
10/20/2018,@ Providence,W 3 - 1,,4,1,1,0,2,0.500,3,,,22,2,,,,1.0,,
10/26/2018,Seton Hall,W 3 - 1,,4,1,0,0,0,,5,,,18,,,,,,,
10/27/2018,St. John's (NY),L 2 - 3,,5,1,0,0,0,,4,,,22,,,,,,,
11/02/2018,Butler,W 3 - 0,,3,1,0,0,1,,5,,,21,1,,,,,,
11/09/2018,DePaul,W 3 - 1,,4,1,0,0,1,,5,1,1,20,,,,,1.0,,
11/11/2018,Marquette,L 0 - 3,,3,1,0,0,0,,1,1,,12,,,,,1.0,,
11/16/2018,@ Georgetown,L 0 - 3,,3,1,0,0,0,,,,,5,2,,,,,,
11/17/2018,@ Villanova,L 0 - 3,,3,1,0,0,0,,2,,,19,1,,,,,,
