0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Delaware @ Annapolis, Md.",L 0 - 3,3,,15,17,75,-0.027,15,1,2,29,8,1,8,1,21.0,4,
08/27/2016,"New Hampshire @ Annapolis, Md.",L 0 - 3,3,,27,12,88,0.170,26,1,7,33,3,3,4,2,33.0,1,
08/27/2016,@ Navy,L 1 - 3,4,,39,22,142,0.120,39,8,4,59,6,3,,4,50.0,1,
09/02/2016,"Bucknell @ Pittsburgh, PA",L 1 - 3,4,,58,23,176,0.199,53,4,3,78,5,1,16,3,71.0,1,
09/02/2016,@ Duquesne,L 0 - 3,3,,21,27,92,-0.065,20,2,2,33,3,,,1,23.0,1,
09/03/2016,"Saint Francis (PA) @ Moon Township, Pa.",L 0 - 3,3,,34,26,122,0.066,32,5,6,50,1,1,4,1,42.0,1,
09/03/2016,@ Robert Morris,L 1 - 3,4,,44,22,146,0.151,41,,2,58,3,2,8,1,50.0,3,
09/06/2016,@ American,L 0 - 3,3,,14,18,67,-0.060,13,5,3,25,7,,6,1,22.0,1,
09/09/2016,"Western Caro. @ Williamsburg, Va.",L 0 - 3,3,,32,18,127,0.110,31,3,7,66,3,3,2,1,39.0,5,
09/10/2016,"Charlotte @ Williamsburg, Va.",L 0 - 3,3,,28,28,120,,25,1,3,54,11,1,8,2,34.0,2,
09/10/2016,@ William & Mary,L 0 - 3,3,,21,22,112,-0.009,21,5,2,55,7,,2,3,27.0,2,
09/16/2016,"Montana @ Morehead, Ky.",L 0 - 3,3,,30,16,89,0.157,29,4,6,36,3,1,8,1,39.0,,
09/16/2016,@ Morehead St.,L 1 - 3,4,,24,20,124,0.032,21,4,4,42,4,2,10,2,35.0,4,
09/17/2016,"Kent St. @ Morehead, Ky.",L 2 - 3,5,,55,28,169,0.160,52,3,4,64,3,2,4,2,62.0,2,
09/23/2016,Norfolk St.,L 2 - 3,5,,47,29,160,0.113,47,4,9,70,9,2,6,2,56.0,2,
09/25/2016,Hampton,L 2 - 3,5,,49,28,133,0.158,44,3,9,60,10,3,4,,57.0,4,
10/02/2016,@ Howard,L 0 - 3,3,,30,20,93,0.108,28,3,4,30,2,,6,1,36.0,3,
10/07/2016,@ Delaware St.,W 3 - 0,3,,36,15,84,0.250,33,5,6,32,6,3,6,1,47.0,,
10/09/2016,@ UMES,L 0 - 3,3,,21,15,91,0.066,18,4,5,31,13,4,4,1,31.0,3,
10/14/2016,@ Morgan St.,L 0 - 3,3,,25,17,105,0.076,24,1,5,49,5,2,2,1,29.0,1,
10/16/2016,Howard,L 0 - 3,3,,27,23,103,0.039,23,2,4,41,5,,2,1,30.0,1,
10/21/2016,@ Norfolk St.,W 3 - 2,5,,45,31,145,0.097,42,5,10,61,5,2,26/,3,65.0,2,
10/23/2016,@ Hampton,L 0 - 3,3,,35,19,96,0.167,32,3,5,26,3,,6,,41.0,3,
10/28/2016,Delaware St.,L 1 - 3,4,,51,28,149,0.154,45,6,8,54,6,1,2,1,59.0,3,
10/30/2016,UMES,L 1 - 3,4,,34,27,116,0.060,30,5,7,56,11,1,6,1,43.0,3,
11/06/2016,Morgan St.,L 1 - 3,4,,35,17,117,0.154,31,6,9,47,9,1,,2,42.0,4,
