0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,@ James Madison,L 0 - 3,3,1,6,2,24,0.167,,1,,6,1,,,1,7.0,,
08/25/2017,"Rider @ Harrisonburg, Va.",W 3 - 0,3,1,13,3,37,0.270,1,4,2,7,1,,,,17.0,,
08/26/2017,"Sacred Heart @ Harrisonburg, Va.",L 2 - 3,5,1,8,7,34,0.029,,1,4,3,1,,4,,11.0,,
09/01/2017,USC Upstate,L 2 - 3,3,1,3,5,18,-0.111,,1,4,1,,,,,4.0,,
09/01/2017,N.C. Central,W 3 - 2,5,1,10,4,23,0.261,,3,4,4,3,,1,1,13.5,,
09/02/2017,Wofford,L 0 - 3,3,1,4,4,14,,,,3,1,,,1,,4.5,,
09/05/2017,Elon,L 0 - 3,3,1,6,3,22,0.136,,,1,1,,,2,1,7.0,,
09/08/2017,"The Citadel @ Greenville, N.C.",W 3 - 1,4,1,7,5,24,0.083,,,3,2,,1,2,,9.0,,
09/08/2017,@ East Carolina,W 3 - 2,5,1,9,4,35,0.143,,,3,3,1,,2,,10.0,,
09/09/2017,"Hampton @ Greenville, N.C.",W 3 - 0,3,1,4,3,18,0.056,,1,1,,,,,,5.0,,
09/12/2017,@ N.C. Central,W 3 - 1,1,1,0,1,7,-0.143,,,,1,,,,,,,
09/13/2017,@ Furman,L 0 - 3,2,1,2,2,10,,,1,,1,,,,,3.0,,
09/19/2017,@ UNC Asheville,L 1 - 3,3,1,3,1,18,0.111,,,2,1,1,,,,3.0,,
09/22/2017,Radford,L 0 - 3,,,,,,,,,,,,,,,,,
09/26/2017,UNC Asheville,W 3 - 2,,,,,,,,,,,,,,,,,
09/29/2017,@ Charleston So.,L 0 - 3,1,1,0,2,8,-0.250,,,1,,,,1,,0.5,,
09/30/2017,@ Winthrop,L 1 - 3,2,1,3,1,10,0.200,,,1,4,2,,1,,3.5,,
10/03/2017,@ N.C. A&T,L 1 - 3,1,1,0,0,0,,,,,,,,,,,,
10/07/2017,High Point,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
10/10/2017,Presbyterian,L 1 - 3,,,,,,,,,,,,,,,,,
10/13/2017,Charleston So.,L 1 - 3,,,,,,,,,,,,,,,,,
10/17/2017,@ High Point,L 0 - 3,2,1,6,3,20,0.150,,,,2,,,1,,6.5,,
10/20/2017,Campbell,L 0 - 3,3,1,10,6,30,0.133,,,1,2,1,,1,,10.5,,
10/27/2017,@ Liberty,L 0 - 3,2,1,4,3,21,0.048,,,2,2,1,,2,,5.0,,
10/28/2017,@ Radford,L 1 - 3,1,1,1,0,6,0.167,,,,,,,,,1.0,,
11/03/2017,@ Campbell,L 0 - 3,,,,,,,,,,,,,,,,,
11/04/2017,@ Presbyterian,L 2 - 3,,,,,,,,,,,,,,,,,
11/09/2017,Winthrop,L 2 - 3,,,,,,,,,,,,,,,,,
11/11/2017,Liberty,L 2 - 3,,,,,,,,,,,,,,,,,
