0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"UMBC @ University Park, Pa.",W 3 - 0,,1,1,2,0,2,1.000,,,,1,,,,,2.0,,
08/25/2018,"Eastern Ky. @ University Park, Pa.",W 3 - 0,,3,1,2,1,10,0.100,,,,3,,,1,,2.5,,
08/25/2018,@ Penn St.,L 0 - 3,,3,1,2,3,16,-0.062,1,,,1,,,2,,3.0,,
08/31/2018,Alabama,L 1 - 3,,2,1,0,0,2,,,,,,,,,,,,
09/01/2018,Dartmouth,W 3 - 1,,4,1,2,0,8,0.250,,,,2,,,1,1,2.5,,
09/01/2018,Villanova,L 0 - 3,,2,1,4,1,10,0.300,,,,2,,,,,4.0,,
09/04/2018,George Mason,W 3 - 0,,2,1,2,0,11,0.182,,,,1,,,2,,3.0,,
09/07/2018,"Tulane @ New Brunswick, N.J.",W 3 - 2,,2,1,1,1,8,,,,,,,,,,1.0,,
09/07/2018,"Howard @ New Brunswick, N.J.",W 3 - 1,,1,1,1,0,2,0.500,,,,,,,,,1.0,,
09/08/2018,@ Rutgers,L 1 - 3,,4,1,6,1,16,0.312,,,,1,,,3,,7.5,,
09/14/2018,"UMES @ Denver, Colo.",W 3 - 1,,1,1,2,1,4,0.250,,,,,,,,,2.0,,
09/14/2018,@ Denver,L 0 - 3,,,,,,,,,,,,,,,,,,
09/15/2018,@ Air Force,W 3 - 2,,5,1,5,1,14,0.286,,,,1,,,3,,6.5,1,
09/21/2018,@ Bucknell,W 3 - 1,,2,1,3,2,7,0.143,,,,,,,,,3.0,,
09/22/2018,@ Lehigh,W 3 - 2,,4,1,5,2,17,0.176,,,,2,,,1,,5.5,,
09/28/2018,Loyola Maryland,W 3 - 1,,4,1,8,4,23,0.174,,,,2,,,3,,9.5,,
09/30/2018,@ American,L 2 - 3,,5,1,5,4,17,0.059,,,,2,,,3,,6.5,,
10/05/2018,Colgate,W 3 - 0,,3,1,6,3,17,0.176,1,,,3,,,2,,7.0,,
10/06/2018,Army West Point,W 3 - 0,,3,1,3,3,8,,,,,2,,,1,,3.5,,
10/09/2018,Lafayette,W 3 - 0,,2,1,2,0,6,0.333,,,,1,,,1,,2.5,,
10/13/2018,Holy Cross,W 3 - 0,,2,1,1,1,4,,,,,2,,,,,1.0,,
10/19/2018,Lehigh,W 3 - 0,,,,,,,,,,,,,,,,,,
10/20/2018,Bucknell,W 3 - 0,,1,1,0,0,0,,,,,,,,,,,,
10/26/2018,American,L 0 - 3,,2,1,1,1,5,,,,,,,,,,1.0,,
10/28/2018,@ Loyola Maryland,W 3 - 0,,,,,,,,,,,,,,,,,,
11/02/2018,@ Army West Point,L 1 - 3,,3,1,4,5,12,-0.083,,,,1,,,2,,5.0,,
11/03/2018,@ Colgate,W 3 - 2,,2,1,0,1,2,-0.500,,,,,,,,,,,
11/08/2018,@ Lafayette,W 3 - 0,,1,1,1,0,1,1.000,,,,,,,,,1.0,,
11/09/2018,@ Holy Cross,W 3 - 1,,2,1,2,1,4,0.250,,,,,,,,,2.0,,
11/17/2018,"Loyola Maryland @ Washington, D.C.",W 3 - 1,,3,1,10,1,15,0.600,,,,1,,,2,,11.0,,
11/18/2018,@ American,W 3 - 2,,3,1,3,4,14,-0.071,,,,1,,,2,,4.0,,
11/30/2018,"Michigan @ Pittsburgh, Pa.",L 0 - 3,,3,1,3,3,13,,,,,1,,,3,,4.5,,
