0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,Fairfield,L 0 - 3,,,,,,,,,,,,,,,,,
08/26/2017,UAB,W 3 - 1,,,,,,,,,,,,,,,,,
08/26/2017,Providence,L 1 - 3,,,,,,,,,,,,,,,,,
09/01/2017,Princeton,L 2 - 3,1,1,0,0,0,,,,1,,,,,,,,
09/01/2017,Bryant,W 3 - 2,,,,,,,,,,,,,,,,,
09/02/2017,North Texas,L 1 - 3,,,,,,,,,,,,,,,,,
09/08/2017,@ Temple,L 0 - 3,,,,,,,,,,,,,,,,,
09/09/2017,"Delaware @ Philadelphia, Pa.",W 3 - 1,2,1,0,0,0,,,,,1,,,,,,,
09/14/2017,@ Harvard,L 2 - 3,2,1,0,0,0,,,,,,,,,,,,
09/16/2017,@ Northeastern,L 2 - 3,,,,,,,,,,,,,,,,,
09/20/2017,@ Syracuse,L 1 - 3,,,,,,,,,,,,,,,,,
09/24/2017,@ Pittsburgh,L 1 - 3,1,1,0,0,0,,,,,,,,,,,,
09/29/2017,@ Wake Forest,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
10/01/2017,@ Duke,L 0 - 3,,,,,,,,,,,,,,,,,
10/06/2017,Georgia Tech,W 3 - 1,,,,,,,,,,,,,,,,,
10/08/2017,Clemson,W 3 - 0,1,1,0,0,0,,,1,,,,,,,1.0,,
10/11/2017,Syracuse,L 0 - 3,,,,,,,,,,,,,,,,,
10/15/2017,Pittsburgh,L 0 - 3,1,1,0,0,0,,,,,1,,,,,,,
10/20/2017,@ Clemson,L 0 - 3,1,1,0,0,0,,,,,1,,,,,,,
10/22/2017,@ Georgia Tech,L 0 - 3,,,,,,,,,,,,,,,,,
10/26/2017,Virginia,L 1 - 3,,,,,,,,,,,,,,,,,
10/29/2017,Virginia Tech,W 3 - 1,,,,,,,,,,,,,,,,,
11/03/2017,@ North Carolina,L 0 - 3,,,,,,,,,,,,,,,,,
11/05/2017,@ NC State,L 0 - 3,1,1,0,0,0,,,,1,,,,,,,,
11/09/2017,@ Miami (FL),L 2 - 3,1,1,0,0,0,,,,,,,,,,,,
11/12/2017,@ Florida St.,L 0 - 3,1,1,0,0,0,,,,,,,,,,,,
11/17/2017,Duke,L 1 - 3,,,,,,,,,,,,,,,,,
11/19/2017,Wake Forest,W 3 - 0,,,,,,,,,,,,,,,,,
11/22/2017,Louisville,L 1 - 3,,,,,,,,,,,,,,,,,
11/24/2017,Notre Dame,L 0 - 3,,,,,,,,,,,,,,,,,
