0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,Indiana St.,L 0 - 3,3,,32,18,95,0.147,28,,7,31,4,1,4,1,35.0,2,
08/26/2016,Nicholls St.,W 3 - 2,5,,65,21,165,0.267,58,7,11,76,7,1,10,3,78.0,5,
08/27/2016,South Alabama,W 3 - 0,3,,44,10,92,0.370,41,4,6,37,4,1,14,5,56.0,,
08/30/2016,@ Alabama,L 0 - 3,3,,26,21,100,0.050,25,1,5,41,5,2,8,2,33.0,2,
09/02/2016,Northwestern St.,W 3 - 0,3,,43,13,117,0.256,40,3,11,54,,3,4,3,51.0,1,
09/02/2016,Tennessee Tech,W 3 - 1,4,,57,22,144,0.243,54,5,9,66,4,2,16,3,72.0,5,
09/03/2016,Radford,W 3 - 0,3,,53,16,126,0.294,49,1,7,60,4,1,14,1,62.0,,
09/09/2016,@ Wyoming,L 0 - 3,3,,28,24,94,0.043,24,1,9,25,7,,,,29.0,,
09/10/2016,"CSUN @ Laramie, Wyo.",W 3 - 1,4,,58,21,131,0.282,55,5,6,39,1,,8,2,67.0,,
09/10/2016,"Eastern Wash. @ Laramie, Wyo.",L 2 - 3,5,,57,29,161,0.174,51,7,9,58,6,3,16,3,75.0,,
09/11/2016,"Wichita St. @ Fort Collins, Colo.",L 0 - 3,3,,35,19,105,0.152,33,1,7,29,,1,6,1,40.0,2,
09/16/2016,"UTEP @ Arlington, Texas",W 3 - 1,4,,59,17,154,0.273,54,3,9,67,2,1,16,2,71.0,1,
09/16/2016,@ UT Arlington,L 2 - 3,5,,70,39,179,0.173,65,3,7,79,6,2,12,1,81.0,4,
09/17/2016,Houston Baptist @ Unknown,W 3 - 1,4,,56,13,125,0.344,53,11,12,47,5,2,16,5,77.0,,
09/17/2016,"New Mexico @ Arlington, Texas",W 3 - 2,5,,71,23,169,0.284,65,5,16,67,6,2,10,4,83.0,1,
09/23/2016,Chattanooga,W 3 - 0,3,,40,12,106,0.264,36,6,2,50,1,1,16,,55.0,,
09/24/2016,ETSU,L 2 - 3,5,,51,24,172,0.157,46,1,6,70,10,5,14,2,64.0,3,
10/01/2016,@ Western Caro.,L 1 - 3,4,,44,31,150,0.087,42,7,6,59,6,4,8,2,59.0,3,
10/07/2016,Mercer,W 3 - 1,4,,57,28,178,0.163,55,3,17/,80,3,,20,4,70.0,1,
10/08/2016,The Citadel,W 3 - 0,3,,40,18,101,0.218,38,9,4,46,,1,16,4,58.0,1,
10/14/2016,@ UNC Greensboro,L 1 - 3,4,,62,20,176,0.239,57,1,7,74,4,1,11,,69.5,2,
10/15/2016,@ Wofford,L 1 - 3,4,,56,27,138,0.210,53,5,14,47,3,3,10,1,69.0,,
10/19/2016,@ Chattanooga,W 3 - 0,3,,44,12,118,0.271,39,5,5,47,1,,14,,56.0,1,
10/21/2016,Western Caro.,W 3 - 0,3,,46,10,97,0.371,44,9,7,38,,,12,2,61.0,,
10/22/2016,Furman,W 3 - 1,4,,65,17,150,0.320,62,5,8,71,4,2,18,1,81.0,1,
10/28/2016,@ The Citadel,W 3 - 0,3,,45,14,123,0.252,42,4,7,58,2,1,8,2,54.0,1,
10/29/2016,@ Mercer,W 3 - 0,3,,42,13,96,0.302,41,9,7,33,4,1,4,1,54.0,,
11/04/2016,@ ETSU,L 0 - 3,3,,39,21,105,0.171,32,1,7,33,4,,8,,44.0,2,
11/05/2016,@ Furman,L 1 - 3,4,,70,24,180,0.256,66,3,10,65,2,2,4,5,77.0,,
11/09/2016,Wofford,W 3 - 0,3,,41,8,95,0.347,39,7,9,43,2,,16,,56.0,1,
11/11/2016,UNC Greensboro,L 1 - 3,4,,50,21,141,0.206,47,2,9,50,3,1,8,4,57.0,3,
11/19/2016,Wofford,W 3 - 0,3,,30,8,91,0.242,28,5,6,39,3,1,20,,46.0,,
11/20/2016,ETSU,W 3 - 0,3,,47,12,110,0.318,44,3,5,52,3,1,12,1,57.0,1,
11/21/2016,Chattanooga,W 3 - 1,4,,70,23,169,0.278,64,2,5,75,4,,18,3,81.0,1,
12/01/2016,@ Kansas,L 0 - 3,3,,39,13,116,0.224,38,1,9,60,5,,10,1,45.0,2,
