0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Pacific @ Auburn, Ala.",L 1 - 3,4,,43,25,141,0.128,39,1,9,71,6,1,9,4,49.5,,
08/27/2016,@ Auburn,W 3 - 1,4,,53,19,127,0.268,47,3,7,60,5,2,10,4,63.0,2,
08/27/2016,"Georgia Tech @ Auburn, Ala.",L 0 - 3,3,,31,19,114,0.105,31,3,6,55,9,1,2,2,36.0,,
09/03/2016,@ South Carolina,L 0 - 3,3,,42,16,102,0.255,35,3,10,34,6,,4,3,47.0,,
09/03/2016,"Clemson @ Columbia, S.C.",W 3 - 2,5,,64,40,161,0.149,60,4,10,63,6,1,14,3,76.0,,
09/04/2016,"Winthrop @ Columbia, S.C.",L 2 - 3,5,,49,28,169,0.124,48,8,7,66,2,2,24,7,71.0,,
09/09/2016,@ Davidson,L 0 - 3,3,,33,24,116,0.078,30,2,3,51,7,1,8,,40.0,,
09/10/2016,"USC Upstate @ Davidson, N.C.",W 3 - 0,3,,48,10,117,0.325,45,6,5,58,4,7/,5,2,63.5,,
09/10/2016,"Liberty @ Davidson, N.C.",L 1 - 3,4,,54,27,155,0.174,52,1,2,60,4,3,8,2,62.0,1,
09/16/2016,@ Miami (OH),L 0 - 3,3,,27,17,106,0.094,26,3,6,45,6,1,2,,32.0,2,
09/17/2016,@ Cincinnati,L 0 - 3,3,,33,24,114,0.079,29,4,2,35,2,1,8,1,42.0,,
09/20/2016,Charlotte,W 3 - 1,4,,58,25,146,0.226,52,10,6,78,4,2,2,1,71.0,1,
09/23/2016,ETSU,W 3 - 2,5,,70,26,194,0.227,69,7,6,84,5,5,20,2,92.0,2,
09/24/2016,UNC Greensboro,W 3 - 1,4,,53,20,142,0.232,48,1,10,71,3,5,16,2,67.0,1,
09/30/2016,Western Caro.,W 3 - 0,3,,41,18,110,0.209,39,6,6,51,2,1,10,3,53.0,1,
10/05/2016,@ UNC Greensboro,L 0 - 3,3,,29,22,119,0.059,27,4,7,57,3,4,4,2,39.0,2,
10/08/2016,Wofford,L 0 - 3,3,,29,16,85,0.153,28,5,2,35,7,3,2,,38.0,3,
10/09/2016,The Citadel,W 3 - 1,4,,52,15,130,0.285,52,3,8,56,3,4,18,2,68.0,1,
10/15/2016,@ Mercer,L 0 - 3,3,,44,17,123,0.220,44,1,7,58,2,2,10,4,52.0,5,
10/16/2016,@ The Citadel,L 2 - 3,5,,64,26,212,0.179,63,1,6,111,2,4,22,4,80.0,7,
10/19/2016,@ Wofford,W 3 - 1,4,,54,20,129,0.264,50,5,6,50,2,3,6,3,65.0,2,
10/22/2016,@ Samford,L 1 - 3,4,,48,23,154,0.162,43,4,7,60,5,,8,2,56.0,2,
10/28/2016,Chattanooga,L 0 - 3,3,,38,24,113,0.124,34,2,4,51,6,4,2,2,45.0,2,
10/29/2016,@ Western Caro.,L 0 - 3,3,,38,19,109,0.174,36,3,4,53,5,,4,1,43.0,6,
11/04/2016,Mercer,L 2 - 3,5,,37,39,167,-0.012,34,7,3,85,8,5,4,3,51.0,5,
11/05/2016,Samford,W 3 - 1,4,,64,10,150,0.360,60,2,9,76,3,5,6,2,74.0,1,
11/08/2016,@ ETSU,L 1 - 3,4,,42,24,141,0.128,40,3,6,49,6,3,8,2,52.0,4,
11/11/2016,@ Chattanooga,L 1 - 3,4,,36,24,137,0.088,33,5,5,59,7,1,11,1,47.5,3,
11/19/2016,"The Citadel @ Birmingham, Ala.",W 3 - 0,3,,48,11,111,0.333,46,7,10,65,4,2,8,2,61.0,1,
11/19/2016,"ETSU @ Birmingham, Ala.",L 1 - 3,4,,53,27,173,0.150,52,4,4,79,2,4,6,2,64.0,3,
