0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Toledo,W 3 - 0,3,1,,0,0,3,0.000,,1,1,10,1,,,,1.0,,
08/31/2019,"Loyola Chicago @ Toledo, OH",L 1 - 3,4,1,,2,0,2,1.000,3,,1,10,1,,,,2.0,,
08/31/2019,"Western Ky. @ Toledo, OH",L 0 - 3,3,1,,0,0,0,,,,,6,,,,,,,
09/06/2019,"UIC @ Mount Pleasant, MI",W 3 - 2,5,1,,0,0,0,,7,,,19,,,,,,,
09/06/2019,@ Central Mich.,L 2 - 3,5,1,,0,0,1,0.000,3,1,,15,,,,,1.0,,
09/07/2019,"Eastern Ill. @ Mount Pleasant, MI",W 3 - 2,5,1,,0,0,0,,3,2,,14,3,,,,2.0,,
09/13/2019,California,L 1 - 3,4,1,,0,1,2,-0.500,3,,,13,2,,,,,,
09/14/2019,Buffalo,W 3 - 2,4,1,,0,0,0,,1,,,5,2,,,,,,
09/14/2019,Green Bay,W 3 - 0,1,1,,0,0,0,,,,,,,,,,,,
09/20/2019,"Ga. Southern @ Knoxville, TN",L 0 - 3,3,1,,0,0,1,0.000,,,,3,1,,,,,,
09/21/2019,"ETSU @ Knoxville, TN",L 1 - 3,3,1,,0,0,0,,,,,1,,,,,,,
09/21/2019,@ Tennessee,L 0 - 3,2,1,,0,0,0,,,,,3,,,,,,,
09/27/2019,@ South Dakota St.,L 1 - 3,1,1,,0,0,1,0.000,,,,1,,,,,,,
09/29/2019,@ Omaha,L 1 - 3,4,1,,0,0,1,0.000,1,,1,13,,,,,,,
10/04/2019,Purdue Fort Wayne,W 3 - 0,3,1,,0,0,0,,,,,3,,,,,,,
10/06/2019,Western Ill.,W 3 - 0,3,1,,0,0,0,,,,,3,1,,,,,,
10/11/2019,South Dakota,L 2 - 3,4,1,,0,0,0,,,,,8,1,,,,,,
10/13/2019,Denver,L 1 - 3,4,1,,0,0,0,,,,,10,2,,,,,,
10/15/2019,@ North Dakota,W 3 - 1,4,1,,0,0,0,,,4,,6,,,,,4.0,,
10/20/2019,@ Oral Roberts,W 3 - 2,3,1,,0,0,0,,1,,,8,2,,,,,,
10/25/2019,South Dakota St.,W 3 - 1,4,1,,0,0,0,,1,,2,12,,,,,,,
10/27/2019,Omaha,L 0 - 3,3,1,,0,0,0,,,,,4,2,,,,,,
11/01/2019,@ Purdue Fort Wayne,L 1 - 3,4,1,,0,0,0,,1,,,10,,,,,,,
11/03/2019,@ Western Ill.,W 3 - 1,4,1,,0,0,0,,1,,1,19,1,,,,,,
11/08/2019,@ South Dakota,L 0 - 3,3,1,,0,0,0,,1,,,7,1,,,,,,
11/10/2019,@ Denver,L 0 - 3,3,1,,0,0,0,,,,1,7,,,,,,,
11/12/2019,North Dakota,W 3 - 1,4,1,,0,0,0,,,1,1,11,,,,,1.0,,
11/17/2019,Oral Roberts,W 3 - 1,4,1,,0,0,0,,1,,,9,1,,,,,,
11/22/2019,"Omaha @ Denver, CO",L 1 - 3,4,1,,1,0,1,1.000,,,,8,1,,,,1.0,,
