0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,Attend,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/24/2018,"The Citadel @ Asheville, NC",W 3 - 0,,3,1,4,4,13,,,,,,,,,,4.0,,
08/25/2018,"Coppin St. @ Asheville, NC",W 3 - 0,,1,1,0,0,1,,,,,,,,,,,,
08/25/2018,@ UNC Asheville,W 3 - 0,,,,,,,,,,,,,,,,,,
08/31/2018,Davidson,W 3 - 0,,,,,,,,,,,,,,,,,,
09/01/2018,Clemson,L 2 - 3,,,,,,,,,,,,,,,,,,
09/01/2018,Mississippi St.,L 0 - 3,,,,,,,,,,,,,,,,,,
09/07/2018,"Utah Valley @ Raleigh, N.C.",L 2 - 3,,,,,,,,,,,,,,,,,,
09/08/2018,@ Campbell,W 3 - 0,,,,,,,,,,,,,,,,,,
09/08/2018,"Wright St. @ Buies Creek, N.C.",W 3 - 1,,,,,,,,,,,,,,,,,,
09/11/2018,@ ETSU,L 0 - 3,,2,1,2,1,11,0.091,,,,1,,,,,2.0,,
09/13/2018,@ Furman,W 3 - 1,,4,1,5,1,12,0.333,,,,2,,,3,,6.5,,
09/14/2018,"Winthrop @ Greenville, S.C.",W 3 - 0,,3,1,7,2,21,0.238,,,,2,,,,,7.0,,
09/21/2018,@ Ga. Southern,W 3 - 0,,,,,,,,,,,,,,,,,,
09/22/2018,@ Georgia St.,W 3 - 2,,,,,,,,,,,,,,,,,,
09/28/2018,ULM,W 3 - 0,,,,,,,,,,,,,,,,,,
09/30/2018,Louisiana,W 3 - 2,,,,,,,,,,,,,,,,,,
10/05/2018,Little Rock,L 0 - 3,,,,,,,,,,,,,,,,,,
10/07/2018,Arkansas St.,W 3 - 2,,,,,,,,,,,,,,,,,,
10/12/2018,@ Texas St.,L 0 - 3,,2,1,4,3,11,0.091,,,,,,1,,,5.0,,
10/13/2018,@ UT Arlington,L 0 - 3,,3,1,5,3,17,0.118,,,,,,,,,5.0,,
10/19/2018,Coastal Carolina,W 3 - 0,,3,1,4,3,16,0.062,,,,,,,1,,4.5,,
10/21/2018,@ Coastal Carolina,W 3 - 2,,2,1,3,3,12,,,,,1,,,,,3.0,,
10/26/2018,"South Alabama @ Boone, N.C.",W 3 - 0,,2,1,2,1,5,0.200,,,,,,,1,,2.5,,
10/28/2018,Troy,W 3 - 1,,4,1,6,3,17,0.176,,,,1,,,1,,6.5,,
11/02/2018,Georgia St.,W 3 - 0,,3,1,8,1,16,0.438,,,,1,,,2,,9.0,,
11/04/2018,Ga. Southern,W 3 - 0,,3,1,4,2,10,0.200,,,,1,,,1,,4.5,,
11/09/2018,@ Troy,W 3 - 1,,4,1,8,1,16,0.438,,,,1,,,4,,10.0,,
11/11/2018,@ South Alabama,W 3 - 1,,4,1,7,2,21,0.238,,,,2,,,1,,7.5,,
11/17/2018,"Arkansas St. @ Atlanta, Ga.",W 3 - 1,,4,1,5,6,20,-0.050,,,,,,,1,,5.5,,
11/18/2018,"Texas St. @ Atlanta, Ga.",L 0 - 3,,,,,,,,,,,,,,,,,,
11/29/2018,"Radford @ Clemson, S.C.",L 1 - 3,,4,1,8,5,25,0.120,,,,,,1,1,,9.5,,
